Institution ,  Course ,  Type ,  Study  Mode ,  Foundation  Year(s) ,  Sandwich  Year(s) ,  Total  years ,  Salary  (6  months  after) ,  Median  Tariff 
10007156,International  Events  Management  with  Foundation  Year,BSc,FullTime,2,0,4,19000,135.5
10007156,International  Events  Management  with  Professional  Experience,BSc,FullTime,0,2,4,19000,112
10007156,International  Politics  &  Security,BA,FullTime,0,0,3,20000,107.25
10007156,International  Relations  and  Politics,BA,FullTime,0,0,3,20000,103.5
10007156,Journalism:  Broadcast,BA,FullTime,0,0,3,17000,122.0
10007156,Journalism:  Multimedia,BA,FullTime,0,0,3,17000,121.13043478260869
10007156,Law,LLB,FullTime,0,0,3,16000,110.48275862068965
10007156,Law  with  Criminology  with  Professional  Placement,LLB,FullTime,0,2,4,16000,113.42857142857143
10007156,Law  with  Foundation  Year,LLB,FullTime,2,0,4,16000,110.48275862068965
10007156,Law  with  Management,LLB,FullTime,0,0,3,16000,113.42857142857143
10007156,Law  with  Management  with  Foundation  Year,LLB,FullTime,2,0,4,16000,113.42857142857143
10007156,Law  with  Management  with  Professional  Placement,LLB,FullTime,0,2,4,16000,113.42857142857143
10007156,Law  with  Professional  Placement,LLB,FullTime,0,2,4,16000,105.0
10007156,Law:  Media  and  Digital  Industries,LLB,FullTime,0,0,3,16000,113.42857142857143
10007156,Law:  Media  and  Digital  Industries  with  Foundation  Year,LLB,FullTime,2,0,4,16000,113.42857142857143
10007156,Law:  Media  and  Digital  Industries  with  Professional  Placement,LLB,FullTime,0,2,4,16000,113.42857142857143
10007156,Marketing,BSc,FullTime,0,0,3,18000,119.5
10007156,Marketing,BSc,FullTime,0,0,3,18000,119.5
10007156,Marketing  with  Foundation  Year,BSc,FullTime,2,0,4,18000,119.5
10007156,Marketing  with  Professional  Experience,BSc,FullTime,0,2,4,18000,96
10007156,Mechanical  Engineering,BEng,FullTime,0,1,3,26000,122.0
10007156,Mechanical  Engineering,MEng,FullTime,0,1,4,26000,103.5
10007156,Mechanical  Engineering  with  Foundation  Year,BEng,FullTime,2,1,4,26000,92.5
10007156,Media  and  Performance,BA,FullTime,0,0,3,16000,121.0
10007156,Media  Technology,BSc,FullTime,0,0,3,19000,109.125
10007156,Medicinal  Chemistry,BSc,FullTime,0,1,3,20000,112
10007156,Midwifery,BSc,FullTime,0,0,3,22000,162.5
10007156,Music:  Creative  Music  Technology,BA,FullTime,0,0,3,16000,96
10007156,Music:  Creative  Music  Technology  with  Foundation  Year,BA,FullTime,2,0,4,16000,87.5
10007156,Music:  Musical  Arts,BA,FullTime,0,0,3,16000,137.0
10007156,Music:  Musical  Arts  with  Foundation  Year,BA,FullTime,2,0,4,16000,112
10007156,Music:  Popular  Music  and  Recording,BA,FullTime,0,0,3,16000,118.0
10007156,Music:  Popular  Music  and  Recording  with  Foundation  Year,BA,FullTime,2,0,4,16000,96
10007156,Nursing  -  Registered  Nurse  (Adult),BSc,FullTime,0,0,3,22000,151.5
10007156,Nursing  -  Registered  Nurse  (Children  &  Young  Peoples),BSc,FullTime,0,0,3,22000,151.5
10007156,Nursing  -  Registered  Nurse  (Mental  Health),BSc,FullTime,0,0,3,22000,128
10007156,Occupational  Therapy,BSc,FullTime,0,0,3,22000,149.0
10007156,Pharmaceutical  Science,BSc,FullTime,0,1,3,20000,108.85714285714286
10007156,Photography,BA,FullTime,0,0,3,16000,123.25
10007156,Photography  with  Foundation  Year,BA,FullTime,2,0,4,16000,123.25
10007156,Photography  with  Industry  Placement,BA,FullTime,0,0,3,16000,123.25
10007156,Physics,MPhys,FullTime,0,1,4,24000,136.57142857142858
10007156,Physics,BSc,FullTime,0,1,3,24000,105.54545454545455
10007156,Physics  with  Acoustics,MPhys,FullTime,0,1,4,24000,96
10007156,Physics  with  Acoustics,BSc,FullTime,0,1,3,24000,96
10007156,Physics  with  Foundation  Year,BSc,FullTime,2,1,4,24000,105.54545454545455
10007156,Physics  with  Studies  in  North  America,MPhys,FullTime,0,1,4,24000,96
10007156,Physiotherapy,BSc,FullTime,0,0,3,22000,146.14285714285714
10007156,Physiotherapy,BSc,PartTime,0,0,,22000,0
10007156,Podiatry,BSc,FullTime,0,0,3,22000,134.0
10007156,Politics,BA,FullTime,0,0,3,20000,99.75
10007156,Professional  Sound  and  Video  Technology,BSc,FullTime,0,1,3,25000,122.71428571428571
10007156,Property  and  Real  Estate,BSc,FullTime,0,1,3,19000,112
10007156,Property  and  Real  Estate  (Accelerated  day-release),BSc,FullTime,0,1,3,19000,112
10007156,Property  and  Real  Estate  (Accelerated  Degree),BSc,FullTime,0,1,2,19000,112
10007156,Property  and  Real  Estate  with  Foundation  Year,BSc,FullTime,2,0,4,19000,112
10007156,Prosthetics  and  Orthotics,BSc,FullTime,0,0,3,22000,153.0
10007156,Psychology,BSc,FullTime,0,0,3,16000,109.84615384615384
10007156,Psychology,BSc,FullTime,0,0,3,16000,116.73684210526315
10007156,Psychology  and  Counselling,BSc,FullTime,0,0,3,16000,131.0
10007156,Psychology  of  Sport,BSc,FullTime,0,0,3,16000,116.0
10007156,Public  Health  and  Health  Promotion,BSc,FullTime,0,0,3,22000,128
10007156,Public  Health  and  Health  Promotion,BSc,PartTime,0,0,,28000,0
10007156,Public  Health  and  Health  Promotion  with  Placement,BSc,FullTime,0,0,3,22000,128
10007156,Public  Health  and  Health  Promotion  with  Placement,BSc,PartTime,0,0,,28000,0
10007156,Pure  and  Applied  Physics,BSc,FullTime,0,1,3,24000,96
10007156,Quantity  Surveying,BSc,FullTime,0,1,3,24000,103.5
10007156,Quantity  Surveying,BSc,PartTime,0,1,,30000,0
10007156,Quantity  Surveying  (Accelerated  day-release),BSc,FullTime,0,1,3,24000,123.25
10007156,Quantity  Surveying  (Accelerated  Degree),BSc,FullTime,0,1,2,24000,123.25
10007156,Quantity  Surveying  with  Foundation  Year,BSc,FullTime,2,0,4,24000,103.5
10007156,Social  Policy,BSc,FullTime,0,0,3,17000,103.5
10007156,Social  Policy  with  Foundation  Year,BSc,FullTime,2,0,4,17000,103.5
10007156,Social  Work,BA,FullTime,0,0,3,24000,144
10007156,Sociology,BSc,FullTime,0,0,3,17000,96
10007156,Sociology  with  Foundation  Year,BSc,FullTime,2,0,4,17000,96
10007156,Software  Engineering,BSc,FullTime,0,1,3,21000,154.0
10007156,Software  Engineering  with  Foundation  Year,BSc,FullTime,2,0,4,21000,154.0
10007156,Software  Engineering  with  Professional  Experience,BSc,FullTime,0,2,4,21000,133.25
10007156,Sport  Rehabilitation,BSc,FullTime,0,0,3,22000,161.11111111111111
10007156,Sports  Science,BSc,FullTime,0,0,3,17000,128
10007156,Technical  Theatre  (Production  and  Design),BA,FullTime,0,0,3,16000,124.3913043478261
10007156,Television  and  Radio,BA,FullTime,0,0,3,17000,140.69230769230768
10007156,Theatre  and  Performance  Practice,BA,FullTime,0,0,3,16000,128.78947368421052
10007156,Visual  Arts,BA,FullTime,0,0,3,16000,155.25
10007156,Visual  Arts  with  Foundation  Year,BA,FullTime,2,0,4,16000,155.25
10007156,Wildlife  and  Practical  Conservation,BSc,FullTime,0,1,3,15000,123.25
10007156,Wildlife  Conservation  with  Zoo  Biology,BSc,FullTime,0,1,3,15000,134.8181818181818
10007156,Zoology,BSc,FullTime,0,1,3,15000,120.33333333333333
10007780,African  Language  and  Culture,BA,FullTime,0,0,4,22000,149.0
10007780,African  Studies,BA,FullTime,0,0,3,22000,149.0
10007780,Ancient  Near  Eastern  Studies,BA,FullTime,0,0,3,21000,156.1875
10007780,Arabic,BA,FullTime,0,0,4,22000,149.0
10007780,Chinese  (Modern  and  Classical),BA,FullTime,0,0,4,23000,171.25
10007780,Chinese  and  Japanese  Studies,BA,FullTime,0,0,4,23000,144
10007780,Chinese  and  Korean  Studies,BA,FullTime,0,0,4,23000,144
10007780,Chinese  and  Tibetan,BA,FullTime,0,0,4,23000,144
10007780,Chinese  Studies,BA,FullTime,0,0,3,23000,144
10007780,Development  Studies,BA,FullTime,0,0,3,20000,170.0
10007780,Economics,BSc,FullTime,0,0,3,28000,147.0
10007780,English,BA,FullTime,0,0,3,20000,144
10007780,Hebrew  and  Arabic,BA,FullTime,0,0,4,22000,149.0
10007780,Hebrew  and  Israeli  Studies,BA,FullTime,0,0,4,22000,149.0
10007780,History,BA,FullTime,0,0,3,22000,128
10007780,History  and  History  of  Art/Archaeology,BA,FullTime,0,0,3,22000,145.42857142857142
10007780,History  of  Art,BA,FullTime,0,0,3,22000,144
10007780,History  of  Art  (Asia  Africa  Europe),BA,FullTime,0,0,3,22000,145.42857142857142
10007780,History  of  Art/Archaeology,BA,FullTime,0,0,3,22000,145.42857142857142
10007780,Indonesian  and  Chinese,BA,FullTime,0,0,4,23000,144
10007780,Indonesian  and  Korean  Studies,BA,FullTime,0,0,4,23000,144
10007780,International  Management  (China),BSc,FullTime,0,0,3,24000,150.34615384615384
10007780,International  Management  (Japan  and  Korea),BSc,FullTime,0,0,3,24000,150.34615384615384
10007780,International  Management  (Korea),BSc,FullTime,0,0,4,24000,150.34615384615384
10007780,International  Management  (Middle  East  and  North  Africa),BSc,FullTime,0,0,3,24000,151.5
10007780,International  Relations,BA,FullTime,0,0,3,23000,150.0
10007780,Japanese,BA,FullTime,0,0,4,23000,149.0
10007780,Japanese  and  Chinese  Studies,BA,FullTime,0,0,4,23000,144
10007780,Japanese  and  Korean  Studies,BA,FullTime,0,0,4,23000,144
10007780,Japanese  Studies,BA,FullTime,0,0,3,23000,144
10007780,Japanese  Studies  and  Korean  Studies,BA,FullTime,0,0,3,23000,144
10007780,Korean,BA,FullTime,0,0,4,23000,156.5
10007780,Korean  and  Chinese,BA,FullTime,0,0,4,23000,144
10007780,Korean  and  Indonesian,BA,FullTime,0,0,4,23000,144
10007780,Korean  and  Japanese,BA,FullTime,0,0,4,23000,144
10007780,Korean  and  Japanese  Studies,BA,FullTime,0,0,4,23000,144
10007780,Korean  Studies,BA,FullTime,0,0,3,23000,144
10007780,Law,LLB,FullTime,0,0,3,22000,148.0909090909091
10007780,Law  (Senior  Status),LLB,FullTime,0,0,2,22000,148.28571428571428
10007780,Linguistics,BA,FullTime,0,0,3,21000,128
10007780,Management,BSc,FullTime,0,0,3,24000,147.75
10007780,Middle  Eastern  Studies,BA,FullTime,0,0,3,22000,149.0
10007780,Persian,BA,FullTime,0,0,4,22000,149.0
10007780,Persian  and  Arabic,BA,FullTime,0,0,4,22000,149.0
10007780,Politics,BA,FullTime,0,0,3,23000,151.5
10007780,Politics  and  International  Relations,BA,FullTime,0,0,3,23000,149.0
10007780,Social  Anthropology,BA,FullTime,0,0,3,20000,147.0
10007780,South  Asian  Studies,BA,FullTime,0,0,4,23000,144
10007780,South  Asian  Studies,BA,FullTime,0,0,3,23000,144
10007780,South  East  Asian  Studies,BA,FullTime,0,0,4,23000,144
10007780,South-East  Asian  Studies,BA,FullTime,0,0,3,23000,144
10007780,Study  of  Religions,BA,FullTime,0,0,3,21000,135.5
10007780,Turkish,BA,FullTime,0,0,4,22000,149.0
10007780,Turkish  and  Arabic,BA,FullTime,0,0,4,22000,149.0
10007780,Turkish  and  Persian,BA,FullTime,0,0,4,22000,149.0
10007780,World  Philosophies,BA,FullTime,0,0,3,21000,140.5
10005790,Accounting  and  Finance,BA,FullTime,0,1,3,19000,110.51612903225806
10005790,Aerospace  Engineering,FDEng,PartTime,0,0,,28000,0
10005790,Aerospace  Engineering,BEng,FullTime,0,1,3,25000,96
10005790,Aerospace  Engineering,MEng,FullTime,0,1,4,25000,144
10005790,Animation,BA,FullTime,0,1,3,16000,133.0
10005790,Animation,MART,FullTime,0,1,4,16000,115.91304347826087
10005790,Applied  Social  Science,BA,FullTime,0,0,3,17000,116.03846153846153
10005790,Architectural  Technology,BSc,FullTime,0,1,3,22000,108.0
10005790,Architecture,BSc,FullTime,0,0,3,19000,113.36363636363636
10005790,Architecture,MArch,FullTime,0,0,6,19000,112.68181818181819
10005790,Automotive  Engineering,BEng,FullTime,0,1,3,25000,122.0
10005790,Automotive  Engineering,MEng,FullTime,0,1,4,25000,118.66666666666667
10005790,Biochemistry,BSc,FullTime,0,1,3,18000,106.71428571428571
10005790,Biology,BSc,FullTime,0,1,3,18000,119.5
10005790,Building  Surveying,BSc,FullTime,0,1,3,24000,114.5
10005790,Business  and  Enterprise  Management,BA,FullTime,0,1,3,20000,121.0
10005790,Business  and  Financial  Management,BA,FullTime,0,1,3,20000,122.71428571428571
10005790,Business  and  Human  Resource  Management,BA,FullTime,0,1,3,21000,112
10005790,Business  and  Information  and  Communications  Technology,BSc,FullTime,0,1,3,25000,112
10005790,Business  and  Marketing,BA,FullTime,0,1,3,20000,96
10005790,Business  Economics,BA,FullTime,0,1,3,20000,113.15384615384616
10005790,Business  Studies,BA,FullTime,0,1,3,20000,121.16666666666667
10005790,Chemical  Engineering,MEng,FullTime,0,1,4,25000,118.25
10005790,Chemical  Engineering,BEng,FullTime,0,1,3,25000,118.25
10005790,Chemistry,BSc,FullTime,0,1,3,20000,114.5
10005790,Computer  and  Information  Security,BSc,FullTime,0,1,3,22000,131.75
10005790,Computer  Networks,BSc,FullTime,0,1,3,22000,133.0
10005790,Computer  Science,BSc,FullTime,0,1,3,22000,112.9375
10005790,Computer  Science  for  Games,BSc,FullTime,0,1,3,22000,112
10005790,Computer  Science  for  Games,MComp,FullTime,0,1,4,22000,112
10005790,Computer  Security  with  Forensics,BSc,FullTime,0,1,3,22000,112
10005790,Computer  Systems  Engineering,BEng,FullTime,0,1,3,22000,108.0
10005790,Computing,BSc,FullTime,0,1,3,22000,96
10005790,Construction  Project  Management,BSc,FullTime,0,1,3,24000,96
10005790,Creative  Writing,BA,FullTime,0,0,3,15000,96
10005790,Criminology,BA,FullTime,0,0,3,17000,118.96428571428572
10005790,Criminology  and  Psychology,BSc,FullTime,0,0,3,17000,114.6086956521739
10005790,Criminology  and  Sociology,BA,FullTime,0,0,3,17000,121.0
10005790,Diagnostic  Radiography,BSc,FullTime,0,0,3,22000,154.0
10005790,Early  Years,FDA,FullTime,0,0,2,22000,76.0
10005790,Early  Years  and  Primary  Education  (3-7)  with  Qualified  Teacher  Status,BA,FullTime,0,0,3,22000,145.66666666666666
10005790,Economics,BSc,FullTime,0,1,3,21000,96
10005790,Education  Studies,BA,FullTime,0,0,3,16000,108.5
10005790,Education  with  Psychology  and  Counselling,BA,FullTime,0,0,3,16000,109.5
10005790,Electrical  and  Electronic  Engineering,BEng,FullTime,0,1,3,25000,121.0
10005790,Electrical  and  Electronic  Engineering,MEng,FullTime,0,1,4,25000,122.0
10005790,Electrical  Power  Engineering,BEng,FullTime,0,1,3,25000,118.0
10005790,Electronic  Engineering,BEng,FullTime,0,1,3,25000,97.875
10005790,English,BA,FullTime,0,0,3,17000,96
10005790,English  Language,BA,FullTime,0,0,3,17000,118.36363636363636
10005790,English  Literature,BA,FullTime,0,0,3,17000,117.625
10005790,Environmental  Science,BSc,FullTime,0,1,3,18000,103.5
10005790,Facilities  Management,FDA,PartTime,0,0,,32000,0
10005790,Fashion  Design,BA,FullTime,0,1,3,17000,96
10005790,Film  and  Media  Production,BA,FullTime,0,0,3,16000,112
10005790,Film  Studies,BA,FullTime,0,0,3,16000,101.0
10005790,Film  Studies  and  Screenwriting,BA,FullTime,0,0,3,15000,96
10005790,Finance  and  Banking,BA,FullTime,0,1,3,20000,107.25
10005790,Finance  and  Economics,BA,FullTime,0,1,3,22000,96
10005790,Finance  and  Investment,BA,FullTime,0,1,3,20000,121.0
10005790,Fine  Art,BA,FullTime,0,0,3,16000,114.5
10005790,Food  and  Nutrition,BSc,FullTime,0,1,3,23000,124.32142857142857
10005790,Food  Engineering,MEng,FullTime,0,0,4,25000,118.66666666666667
10005790,Food  Engineering,BEng,FullTime,0,0,3,25000,118.66666666666667
10005790,Food  Engineering,BEng,PartTime,0,0,,31000,0
10005790,Food  Marketing  Management,BSc,FullTime,0,1,3,22000,125.125
10005790,Forensic  Accounting,BA,FullTime,0,1,3,19000,108.85714285714286
10005790,Geography,BSc,FullTime,0,1,3,18000,113.5
10005790,Graphic  Design,BA,FullTime,0,1,3,17000,123.0
10005790,History,BA,FullTime,0,0,3,18000,114.8125
10005790,Human  Biology,BSc,FullTime,0,1,3,18000,115.75
10005790,Human  Geography,BA,FullTime,0,1,3,19000,114.14285714285714
10005790,Illustration,BA,FullTime,0,1,3,17000,131.0
10005790,Integrated  Engineering  (Mechanical),FDEng,PartTime,0,0,,29549,0
10005790,Interior  Design,BA,FullTime,0,1,3,18000,108.0
10005790,International  Business,BA,FullTime,0,1,3,20000,113.76470588235294
10005790,International  Events  Management,BSc,FullTime,0,1,3,18000,121.8076923076923
10005790,International  Events  Management  with  Arts  and  Entertainment,BSc,FullTime,0,1,3,18000,121.375
10005790,International  Events  Management  with  Tourism,BSc,FullTime,0,1,3,18000,135.5
10005790,International  Hospitality  Business  Management,BSc,FullTime,0,1,3,19000,117.0
10005790,International  Hotel  and  Resort  Management,BSc,FullTime,0,1,3,19000,119.5
10005790,International  Tourism  and  Hospitality  Business  Management,BSc,FullTime,0,1,3,18000,122.0
10005790,International  Tourism  Management,BSc,FullTime,0,1,3,18000,121.0
10005790,Journalism,BA,FullTime,0,1,3,18000,107.5
10005790,Law,LLB,FullTime,0,0,3,17000,110.44444444444444
10005790,Law  with  Criminology,LLB,FullTime,0,0,3,17000,115.46153846153847
10005790,Marketing,BA,FullTime,0,1,3,19000,115.75
10005790,Marketing  Communications  and  Advertising,BA,FullTime,0,1,3,19000,124.0
10005790,Materials  Engineering,BEng,FullTime,0,1,3,22000,96
10005790,Materials  Engineering,MEng,FullTime,0,1,4,22000,117.0
10005790,Mathematics,BSc,FullTime,0,1,3,22000,107.25
10005790,Mathematics  with  Education  and  Qualified  Teacher  Status,BSc,FullTime,0,0,3,22000,100.28571428571428
10005790,Mechanical  Engineering,BEng,FullTime,0,1,3,32000,118.0
10005790,Mechanical  Engineering,MEng,FullTime,0,1,4,25000,122.0
10005790,Media,BA,FullTime,0,1,3,16000,96
10005790,Midwifery,BSc,FullTime,0,0,3,22000,144
10005790,Nursing  (Adult),BSc,FullTime,0,0,3,22000,134.5625
10005790,Nursing  (Child),BSc,FullTime,0,0,3,22000,149.0
10005790,Nursing  (Learning  Disability)  and  Social  Work,BSc,FullTime,0,0,3,20000,128
10005790,Nursing  (Mental  Health),BSc,FullTime,0,0,3,22000,134.0
10005790,Nutrition  and  Public  Health,BSc,FullTime,0,0,3,22000,112
10005790,Nutrition  Diet  and  Lifestyle,BSc,FullTime,0,0,3,22000,119.5
10005790,Occupational  Therapy,BSc,FullTime,0,0,3,22000,128
10005790,Operating  Department  Practice,BSc,FullTime,0,0,3,22000,140.0
10005790,Paramedic  Science,BSc,FullTime,0,0,3,22000,139.25
10005790,Performance  for  Stage  and  Screen,BA,FullTime,0,0,3,14000,96
10005790,Photography,BA,FullTime,0,0,3,16000,108.0
10005790,Physical  Activity  Sport  and  Health,BSc,FullTime,0,0,3,17000,135.5
10005790,Physical  Education  and  School  Sport,BSc,FullTime,0,0,3,17000,155.53846153846155
10005790,Physics,BSc,FullTime,0,1,3,20000,114.5
10005790,Physiotherapy,BSc,FullTime,0,0,3,22000,151.77777777777777
10005790,Politics,BA,FullTime,0,0,3,18000,107.25
10005790,Primary  Education  (5-11)  with  Qualified  Teacher  Status,BA,FullTime,0,0,3,22000,131.91304347826087
10005790,Product  Design,BA,FullTime,0,1,3,17000,96
10005790,Product  Design:  Furniture,BA,FullTime,0,1,3,17000,99.75
10005790,Psychology,BSc,FullTime,0,0,3,17000,120.18181818181819
10005790,Public  Relations,BA,FullTime,0,1,3,18000,105.375
10005790,Public  Relations  and  Media,BA,FullTime,0,1,3,16000,121.0
10005790,Quantity  Surveying,BSc,FullTime,0,1,3,24000,112
10005790,Radiotherapy  and  Oncology,BSc,FullTime,0,0,3,22000,112
10005790,Real  Estate,BSc,FullTime,0,1,3,20000,115.75
10005790,Science  with  Education  and  Qualified  Teacher  Status,BSc,FullTime,0,0,3,22000,108.0
10005790,Social  Work,BA,FullTime,0,0,3,22000,147.0
10005790,Sociology,BA,FullTime,0,0,3,17000,107.66666666666667
10005790,Software  Engineering,BEng,FullTime,0,1,3,22000,101.0
10005790,Software  Engineering,MEng,FullTime,0,1,4,22000,118.0
10005790,Sport  and  Exercise  Science,BSc,FullTime,0,0,3,17000,142.11764705882354
10005790,Sport  and  Exercise  Technology,BSc,FullTime,0,0,3,17000,139.47058823529412
10005790,Sport  Business  Management,BSc,FullTime,0,0,3,19000,119.94117647058823
10005790,Sport  Coaching,BSc,FullTime,0,0,3,17000,139.25
10005790,Sport  Development  with  Coaching,BSc,FullTime,0,0,3,17000,123.66666666666667
10005790,Sport  Studies,BA,FullTime,0,0,3,18000,114.5
10005790,Working  with  Children  Young  People  and  Families,FDA,FullTime,0,0,2,22000,64
10007157,Aerospace  Engineering,BEng,FullTime,1,1,3,26000,149.0
10007157,Aerospace  Engineering,BEng,FullTime,1,2,4,26000,154.0
10007157,Aerospace  Engineering,MEng,FullTime,1,2,5,26000,156.85714285714286
10007157,Aerospace  Engineering,MEng,FullTime,1,1,4,26000,179.75
10007157,Aerospace  Engineering  (Private  Pilot  Instruction),BEng,FullTime,1,1,3,26000,152.57142857142858
10007157,Aerospace  Engineering  (Private  Pilot  Instruction),MEng,FullTime,1,1,4,26000,172.0
10007157,Aerospace  Engineering  with  a  Year  in  North  America,MEng,FullTime,1,0,4,26000,179.75
10007157,Applied  Social  Science,BA,FullTime,2,1,4,18000,140.0
10007157,Applied  Social  Sciences,BA,FullTime,1,1,3,18000,140.0
10007157,Applied  Social  Sciences,BSc,FullTime,1,1,3,18000,140.0
10007157,Archaeology,BA,FullTime,0,1,3,18000,133.0
10007157,Archaeology,BA,FullTime,2,1,4,18000,133.0
10007157,Archaeology,BSc,FullTime,0,1,3,20000,144
10007157,Architectural  Engineering,MEng,FullTime,1,1,4,26000,157.88888888888889
10007157,Architectural  Engineering,MEng,FullTime,1,2,5,26000,157.88888888888889
10007157,Architecture,BA,FullTime,0,0,3,20000,171.05263157894737
10007157,Artificial  Intelligence  and  Computer  Science,BSc,FullTime,1,2,4,23000,153.0
10007157,Artificial  Intelligence  and  Computer  Science,MComp,FullTime,1,1,4,23000,153.0
10007157,Artificial  Intelligence  and  Computer  Science,MComp,FullTime,1,2,5,23000,153.0
10007157,Artificial  Intelligence  and  Computer  Science,BSc,FullTime,1,1,3,23000,153.0
10007157,Biochemistry,MBiolSci,FullTime,0,1,4,19000,166.0
10007157,Biochemistry,BSc,FullTime,0,1,3,19000,164.0909090909091
10007157,Biochemistry  and  Molecular  Cell  Biology,MBiolSci,FullTime,0,1,4,19000,166.8181818181818
10007157,Biochemistry  and  Molecular  Cell  Biology,BSc,FullTime,0,1,3,19000,166.8181818181818
10007157,Bioengineering,BEng,FullTime,1,1,3,25000,150.42857142857142
10007157,Bioengineering,MEng,FullTime,1,1,4,25000,182.0
10007157,Bioengineering,BEng,FullTime,1,2,4,25000,160
10007157,Bioengineering,MEng,FullTime,1,2,5,25000,160
10007157,Biology,BSc,FullTime,0,1,3,18000,161.55172413793105
10007157,Biology,BSc,FullTime,0,0,3,18000,167.5
10007157,Biology,MBiolSci,FullTime,0,0,4,18000,178.5
10007157,Biology,MBiolSci,FullTime,0,0,4,18000,188.0
10007157,Biomaterials  Science  and  Engineering,MEng,FullTime,1,1,4,23000,167.5
10007157,Biomedical  Science,BSc,FullTime,2,1,4,22000,158.48275862068965
10007157,Biomedical  Science,BSc,FullTime,0,0,4,22000,158.48275862068965
10007157,Biomedical  Science,BSc,FullTime,0,2,4,22000,158.48275862068965
10007157,Biomedical  Science,MBioMed  Sci,FullTime,0,0,4,22000,144
10007157,Biomedical  Science,MBioMed  Sci,FullTime,0,2,5,22000,158.48275862068965
10007157,Biomedical  Science,BSc,FullTime,1,0,3,22000,156.41379310344828
10007157,Business  Management,BA,FullTime,0,1,3,21000,152.03571428571428
10007157,Business  Management,BA,FullTime,2,1,4,21000,150.52173913043478
10007157,Chemical  Engineering,MEng,FullTime,1,1,4,26000,166.31578947368422
10007157,Chemical  Engineering,BEng,FullTime,1,1,3,26000,155.25
10007157,Chemical  Engineering,MEng,FullTime,1,2,5,26000,167.05882352941177
10007157,Chemical  Engineering  with  Energy,MEng,FullTime,1,1,4,26000,155.25
10007157,Chemical  Engineering  with  Industrial  Experience,BEng,FullTime,0,0,4,26000,167.05882352941177
10007157,Chemical  Engineering  with  Nuclear  Technology,MEng,FullTime,1,1,4,26000,167.05882352941177
10007157,Chemical  Physics,MPhys,FullTime,0,1,4,24000,160
10007157,Chemistry,MChem,FullTime,0,1,4,20000,144
10007157,Chemistry,MChem,FullTime,0,2,4,20000,153.0
10007157,Chemistry,BSc,FullTime,0,1,3,20000,141.125
10007157,Chinese  Studies,BA,FullTime,0,1,4,19000,149.625
10007157,Chinese  Studies  with  Japanese,BA,FullTime,0,1,4,19000,149.625
10007157,Civil  and  Structural  Engineering,MEng,FullTime,1,1,4,26000,160
10007157,Civil  and  Structural  Engineering,MEng,FullTime,1,2,5,26000,150.0
10007157,Civil  Engineering,MEng,FullTime,1,1,4,26000,163.75
10007157,Civil  Engineering,BEng,FullTime,1,1,3,26000,146.5
10007157,Civil  Engineering,MEng,FullTime,1,2,5,26000,156.85714285714286
10007157,Civil  Engineering,BEng,FullTime,1,2,4,26000,157.88888888888889
10007157,Computer  Science,BSc,FullTime,1,2,4,23000,153.0
10007157,Computer  Science,MComp,FullTime,1,1,4,23000,140.0
10007157,Computer  Science,BSc,FullTime,1,1,3,23000,128
10007157,Computer  Science,MComp,FullTime,1,2,5,23000,153.0
10007157,Dental  Hygiene  and  Dental  Therapy,DipHE,FullTime,0,0,2,35000,0
10007157,Dental  Surgery,BDS,FullTime,0,0,5,31000,171.3793103448276
10007157,Digital  Electronics,MEng,FullTime,1,1,4,25000,158.28571428571428
10007157,East  Asian  Studies,BA,FullTime,0,1,3,19000,149.625
10007157,Ecology  and  Conservation  Biology,MBiolSci,FullTime,0,0,4,18000,167.5
10007157,Ecology  and  Conservation  Biology,BSc,FullTime,0,1,3,18000,167.5
10007157,Economics,BA,FullTime,0,1,3,23000,148.83870967741936
10007157,Economics,BSc,FullTime,0,1,3,23000,152.07692307692307
10007157,Education  Culture  and  Childhood,BA,FullTime,0,0,3,16000,144
10007157,Education  Culture  and  Childhood,BA,FullTime,2,0,4,16000,144
10007157,Electrical  and  Electronic  Engineering,MEng,FullTime,1,1,4,25000,151.5
10007157,Electrical  and  Electronic  Engineering,BEng,FullTime,1,2,4,25000,158.28571428571428
10007157,Electrical  and  Electronic  Engineering,MEng,FullTime,1,2,5,25000,158.28571428571428
10007157,Electrical  and  Electronic  Engineering,BEng,FullTime,1,1,3,25000,140.0
10007157,Electrical  Engineering,BEng,FullTime,1,2,4,25000,158.28571428571428
10007157,Electrical  Engineering,MEng,FullTime,1,2,5,25000,158.28571428571428
10007157,Electrical  Engineering,BEng,FullTime,1,1,3,25000,138.0
10007157,Electrical  Engineering,MEng,FullTime,1,1,4,25000,149.45454545454547
10007157,Electronic  and  Communications  Engineering,BEng,FullTime,1,2,4,25000,158.28571428571428
10007157,Electronic  and  Communications  Engineering,MEng,FullTime,1,2,5,25000,158.28571428571428
10007157,Electronic  and  Communications  Engineering,MEng,FullTime,1,1,4,25000,158.28571428571428
10007157,Electronic  and  Communications  Engineering,BEng,FullTime,1,1,3,25000,158.28571428571428
10007157,Electronic  Engineering,BEng,FullTime,1,2,4,25000,158.28571428571428
10007157,Electronic  Engineering,MEng,FullTime,1,2,5,25000,158.28571428571428
10007157,Electronic  Engineering,BEng,FullTime,1,1,3,25000,128
10007157,Electronic  Engineering,MEng,FullTime,1,1,4,25000,171.25
